Case,Name,Edge,Dist.,Arch. Type,Mean Edge,Dist. to Center,Worst Dist.
7,Erb-reception,"(' Src ', ' Fak ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Vinc ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Graf ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' p120_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Cortactin ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Cbl_FA ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Talin ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Src ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' EGFR_Y920 ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Clathrin ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Cas ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' EGFR_Y891 ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Crk ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' WASP ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' p190RhoGAP ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Cbl_RTK ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' PAK ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Hakai ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Akt ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Rap1 ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Cdc42 ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' EGFR_Y845 ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Grb2 ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Shc ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' Mekk2 ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' PI5K ')",18,mesh,0,0,0
7,Erb-reception,"(' Src ', ' DGK ')",18,mesh,0,0,0
7,Erb-reception,"(' RalGDS ', ' Ral ')",18,mesh,0,0,0
7,Erb-reception,"(' PKC_primed ', ' PKC ')",18,mesh,0,0,0
7,Erb-reception,"(' PKC_primed ', ' PKC_primed ')",18,mesh,0,0,0
7,Erb-reception,"(' CHIP ', ' Hsp90 ')",18,mesh,0,0,0
7,Erb-reception,"(' CHIP ', ' ErbB2_Ub ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_Y920 ', ' PI3K ')",18,mesh,0,0,0
7,Erb-reception,"(' Clathrin ', ' EGFR_EGFR_EGF_CCP ')",18,mesh,0,0,0
7,Erb-reception,"(' Clathrin ', ' EGFR_EGFR_TGFa_CCP ')",18,mesh,0,0,0
7,Erb-reception,"(' Clathrin ', ' EGFR_EGFR_TGFa_CCV ')",18,mesh,0,0,0
7,Erb-reception,"(' Clathrin ', ' GAK ')",18,mesh,0,0,0
7,Erb-reception,"(' Clathrin ', ' Hip1R ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Y1241 ', ' PI3K ')",18,mesh,0,0,0
7,Erb-reception,"(' DAG ', ' PKC ')",18,mesh,0,0,0
7,Erb-reception,"(' DAG ', ' RasGRF_GRP ')",18,mesh,0,0,0
7,Erb-reception,"(' DAG ', ' DAG ')",18,mesh,0,0,0
7,Erb-reception,"(' DAG ', ' DGK ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_Y1173 ', ' PLC_g ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_Y1173 ', ' Shc ')",18,mesh,0,0,0
7,Erb-reception,"(' ESCRT_I ', ' Alix ')",18,mesh,0,0,0
7,Erb-reception,"(' ESCRT_I ', ' ESCRT_II ')",18,mesh,0,0,0
7,Erb-reception,"(' ESCRT_I ', ' UBPY ')",18,mesh,0,0,0
7,Erb-reception,"(' ESCRT_I ', ' AMSH ')",18,mesh,0,0,0
7,Erb-reception,"(' ESCRT_I ', ' ESCRT_III ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' EGFR_Y1045 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1203_05 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1243 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1309 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1035 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1270 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' B_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' EGFR_Y1068 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' Spry2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' PTP1b ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' EGFR_Y1086 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1180 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' p120_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1241 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' EGFR_Y1173 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' EGFR_Y992 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1178 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' ErbB3_Y1257 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' Gab1 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' PLC_g ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' EGFR_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' EGFR_Y1148 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' Shc ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' Nck ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' Mekk2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' PP2A ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB3 ', ' DGK ')",18,mesh,0,0,0
7,Erb-reception,"(' Cas ', ' DOCK180 ')",18,mesh,0,0,0
7,Erb-reception,"(' Cas ', ' Src ')",18,mesh,0,0,0
7,Erb-reception,"(' Cas ', ' Cas ')",18,mesh,0,0,0
7,Erb-reception,"(' Cas ', ' Crk ')",18,mesh,0,0,0
7,Erb-reception,"(' Cas ', ' AND_34 ')",18,mesh,0,0,0
7,Erb-reception,"(' Cas ', ' EGFR_Y845 ')",18,mesh,0,0,0
7,Erb-reception,"(' Cas ', ' Nck ')",18,mesh,0,0,0
7,Erb-reception,"(' RKIP ', ' GRK ')",18,mesh,0,0,0
7,Erb-reception,"(' RKIP ', ' Raf ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_Y992 ', ' p120RasGAP ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_Y992 ', ' Src ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_Y992 ', ' EGFR_Y992 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_Y992 ', ' PLC_g ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_Y992 ', ' Shc ')",18,mesh,0,0,0
7,Erb-reception,"(' NIK ', ' Mekk1 ')",18,mesh,0,0,0
7,Erb-reception,"(' Crk ', ' PI3K ')",18,mesh,0,0,0
7,Erb-reception,"(' Crk ', ' Sos ')",18,mesh,0,0,0
7,Erb-reception,"(' Crk ', ' DOCK180 ')",18,mesh,0,0,0
7,Erb-reception,"(' Crk ', ' WASP ')",18,mesh,0,0,0
7,Erb-reception,"(' WASP ', ' Arp_23 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Y1178 ', ' PI3K ')",18,mesh,0,0,0
7,Erb-reception,"(' MKK7 ', ' SAPK ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' EGFR_Y1045 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' Cbl_ErbB2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' B_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' EGFR_Y1068 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' Hsp90 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' Spry2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' PTP1b ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' EGFR_Y1086 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' ErbB2_Y1248 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' p120_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' EGFR_Y1173 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' EGFR_Y992 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' EGFR_ErbB2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' Gab1 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' ErbB2_Y1023 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' PLC_g ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' ErbB2_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' EGFR_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' EGFR_Y1148 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' ErbB2_Y1221_22 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' Shc ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' Nck ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' ErbB2_Y1139 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' ErbB2_Y1196 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' Mekk2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' PP2A ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_ErbB2 ', ' DGK ')",18,mesh,0,0,0
7,Erb-reception,"(' Fer ', ' B_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' Fer ', ' p120_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' Fer ', ' Cortactin ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Free ', ' EGFR_ErbB4 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Free ', ' ErbB2_ErbB4 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Free ', ' ErbB3_ErbB4 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Free ', ' EGFR_ErbB3 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Free ', ' EGFR_ErbB2 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Free ', ' ErbB3_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Free ', ' ErbB2_ErbB3 ')",18,mesh,0,0,0
7,Erb-reception,"(' Palpha_qR ', ' B_Arrestin ')",18,mesh,0,0,0
7,Erb-reception,"(' p190RhoGAP ', ' p190RhoGAP ')",18,mesh,0,0,0
7,Erb-reception,"(' p190RhoGAP ', ' Rho ')",18,mesh,0,0,0
7,Erb-reception,"(' p190RhoGAP ', ' Cdc42 ')",18,mesh,0,0,0
7,Erb-reception,"(' Epsin ', ' EGFR_EGFR_EGF_CCP ')",18,mesh,0,0,0
7,Erb-reception,"(' Epsin ', ' EGFR_EGFR_TGFa_CCP ')",18,mesh,0,0,0
7,Erb-reception,"(' Epsin ', ' AP2 ')",18,mesh,0,0,0
7,Erb-reception,"(' Epsin ', ' Endophilin ')",18,mesh,0,0,0
7,Erb-reception,"(' Epsin ', ' Clathrin ')",18,mesh,0,0,0
7,Erb-reception,"(' MLCK ', ' Myosin ')",18,mesh,0,0,0
7,Erb-reception,"(' Cbl_RTK ', ' PI3K ')",18,mesh,0,0,0
7,Erb-reception,"(' Cbl_RTK ', ' EGFR_EGFR_EGF_CCP ')",18,mesh,0,0,0
7,Erb-reception,"(' Cbl_RTK ', ' Sos ')",18,mesh,0,0,0
7,Erb-reception,"(' Cbl_RTK ', ' EGFR_Ub ')",18,mesh,0,0,0
7,Erb-reception,"(' Cbl_RTK ', ' CIN85 ')",18,mesh,0,0,0
7,Erb-reception,"(' Cbl_RTK ', ' Spry2 ')",18,mesh,0,0,0
7,Erb-reception,"(' Cbl_RTK ', ' Cbl_FA ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB3_Y1257 ', ' PI3K ')",18,mesh,0,0,0
7,Erb-reception,"(' Gab1 ', ' PI3K ')",18,mesh,0,0,0
7,Erb-reception,"(' Gab1 ', ' Gab1 ')",18,mesh,0,0,0
7,Erb-reception,"(' Gab1 ', ' Mekk3 ')",18,mesh,0,0,0
7,Erb-reception,"(' Gab1 ', ' SHP2 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' Cbl_ErbB2 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1203_05 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1243 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1309 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1035 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1270 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' Hsp90 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1180 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB2_Y1248 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1241 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1178 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB3_Y1257 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB2_Y1023 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB2_ErbB3 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB2_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB2_Lysosome ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB2_Y1221_22 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB2_Y1139 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_ErbB3 ', ' ErbB2_Y1196 ')",18,mesh,0,0,0
7,Erb-reception,"(' Ras ', ' Tiam ')",18,mesh,0,0,0
7,Erb-reception,"(' Ras ', ' Mekk1 ')",18,mesh,0,0,0
7,Erb-reception,"(' Ras ', ' PI3K ')",18,mesh,0,0,0
7,Erb-reception,"(' Ras ', ' Raf ')",18,mesh,0,0,0
7,Erb-reception,"(' Ras ', ' RIN ')",18,mesh,0,0,0
7,Erb-reception,"(' Ras ', ' Raf_Loc ')",18,mesh,0,0,0
7,Erb-reception,"(' Ras ', ' RalGDS ')",18,mesh,0,0,0
7,Erb-reception,"(' VPS4 ', ' EGFR_EGFR_EGF_Lysosome ')",18,mesh,0,0,0
7,Erb-reception,"(' RhoK ', ' Myosin ')",18,mesh,0,0,0
7,Erb-reception,"(' RhoK ', ' MLCP ')",18,mesh,0,0,0
7,Erb-reception,"(' RhoK ', ' PI5K ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' EGFR_Y1045 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' B_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' EGFR_Y1068 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' Spry2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' PTP1b ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' EGFR_Y1086 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' p120_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' EGFR_Y1173 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' EGFR_Y992 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' Gab1 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' PLC_g ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' EGFR_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' EGFR_Y1148 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' Shc ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' Nck ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' PP2A ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR ', ' DGK ')",18,mesh,0,0,0
7,Erb-reception,"(' Rho ', ' Mekk1 ')",18,mesh,0,0,0
7,Erb-reception,"(' Rho ', ' PI4K ')",18,mesh,0,0,0
7,Erb-reception,"(' Rho ', ' p120_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' Rho ', ' RhoK ')",18,mesh,0,0,0
7,Erb-reception,"(' Rho ', ' Rho ')",18,mesh,0,0,0
7,Erb-reception,"(' Rho ', ' PLD ')",18,mesh,0,0,0
7,Erb-reception,"(' Rho ', ' PTEN ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Y1045 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_EGFR_EGF_CCP ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' B_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Y1068 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Ub ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' AP2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Rab5 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Spry2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' PTP1b ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Y1086 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' p120_catenin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Y920 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Y1173 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Y992 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Epsin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Gab1 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_EGFR_EGF_PM ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' PLC_g ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Dynamin ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Y845 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' EGFR_Y1148 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Shc ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Nck ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Mekk2 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' PP2A ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' Eps15 ')",18,mesh,0,0,0
7,Erb-reception,"(' EGFR_EGFR_EGF_PM ', ' DGK ')",18,mesh,0,0,0
7,Erb-reception,"(' p38 ', ' MKPs ')",18,mesh,0,0,0
7,Erb-reception,"(' p38 ', ' Tab_12 ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' Myosin ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' Raf ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' MKK6 ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' MLCP ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' Rac ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' Cortactin ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' MLCK ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' PAK ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' Cdc42 ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' Mek ')",18,mesh,0,0,0
7,Erb-reception,"(' PAK ', ' MKK3 ')",18,mesh,0,0,0
7,Erb-reception,"(' PLC_g ', ' IP3 ')",18,mesh,0,0,0
7,Erb-reception,"(' PLC_g ', ' DAG ')",18,mesh,0,0,0
7,Erb-reception,"(' PLC_g ', ' Mekk2 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Ub ', ' ErbB2_Lysosome ')",18,mesh,0,0,0
7,Erb-reception,"(' Hakai ', ' E_cadherin ')",18,mesh,0,0,0
7,Erb-reception,"(' Akt ', ' Raf ')",18,mesh,0,0,0
7,Erb-reception,"(' Akt ', ' PAK ')",18,mesh,0,0,0
7,Erb-reception,"(' Akt ', ' Akt ')",18,mesh,0,0,0
7,Erb-reception,"(' Rap1 ', ' Tiam ')",18,mesh,0,0,0
7,Erb-reception,"(' Rap1 ', ' Rap1 ')",18,mesh,0,0,0
7,Erb-reception,"(' Hip1R ', ' AP2 ')",18,mesh,0,0,0
7,Erb-reception,"(' Hip1R ', ' Cortactin ')",18,mesh,0,0,0
7,Erb-reception,"(' Hip1R ', ' Clathrin ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' Raf ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' Csk ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' PDE4 ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' PTPPEST ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' MLCP ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' MLCK ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' Rho ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' PAK ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' Rap1 ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' PKA ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' Gas ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' Gai ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' IP3R1 ')",18,mesh,0,0,0
7,Erb-reception,"(' PKA ', ' PLC_B ')",18,mesh,0,0,0
7,Erb-reception,"(' Dynamin ', ' EGFR_EGFR_TGFa_CCV ')",18,mesh,0,0,0
7,Erb-reception,"(' Dynamin ', ' GAK ')",18,mesh,0,0,0
7,Erb-reception,"(' Dynamin ', ' Cortactin ')",18,mesh,0,0,0
7,Erb-reception,"(' Dynamin ', ' Hsc70 ')",18,mesh,0,0,0
7,Erb-reception,"(' Dynamin ', ' EGFR_EGFR_EGF_CCV ')",18,mesh,0,0,0
7,Erb-reception,"(' PTPa ', ' Src ')",18,mesh,0,0,0
7,Erb-reception,"(' AA ', ' PKC ')",18,mesh,0,0,0
7,Erb-reception,"(' AA ', ' RhoGDI ')",18,mesh,0,0,0
7,Erb-reception,"(' AA ', ' PLC_g ')",18,mesh,0,0,0
7,Erb-reception,"(' Mekk3 ', ' Sek1 ')",18,mesh,0,0,0
7,Erb-reception,"(' Mekk3 ', ' MKK7 ')",18,mesh,0,0,0
7,Erb-reception,"(' Mekk3 ', ' Mek ')",18,mesh,0,0,0
7,Erb-reception,"(' Mekk3 ', ' MKK3 ')",18,mesh,0,0,0
7,Erb-reception,"(' AND_34 ', ' Ral ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' EGFR_EGFR_TGFa_PM ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' EGFR_ErbB4 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' ErbB2_ErbB4 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' ErbB4_ErbB4 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' ErbB3_ErbB4 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' EGFR_ErbB3 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' EGFR_ErbB2 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' ErbB2_ErbB3 ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' EGFR_EGFR_EGF_PM ')",18,mesh,0,0,0
7,Erb-reception,"(' ErbB2_Free ', ' ErbB2_Free ')",18,mesh,0,0,0
7,Erb-reception,"(' Palpha_sR ', ' alpha_sR ')",18,mesh,0,0,0
7,Erb-reception,"(' Palpha_sR ', ' B_Arrestin ')",18,mesh,0,0,0
